Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance
33.64,6,64.48,847.6869161711743,0.03,0.33,0.09,0.2,0.71,0.0,0.0,71,33,3,9,0.93,0.02,0.0,0.0,0.0,0.0,0.0,0.96,0.02,0.0,0.02,0.0,0.0,0.98,0.98,26658,60,2140,266.58,440.8618322689266,266.58,0.0011811995506286,100,194359.1551515152
34.36,6,65.68,658.3234843098385,0.06,0.44,0.07,0.04,0.75,0.0,0.0,75,44,6,7,0.94,0.0,0.01,0.0,0.0,0.0,0.0,0.97,0.02,0.0,0.01,0.0,0.0,0.99,0.99,12662,60,1514,126.62,260.68080175578814,126.62,0.0015195894241333,100,67954.48040404051
34.28,6,72.89,700.462097793721,0.04,0.45,0.11,0.19,0.69,0.0,0.0,69,45,4,11,0.88,0.04,0.01,0.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1.0,18918,60,1514,189.18,301.4487034440201,189.18,0.0014373803138732,100,90871.32080808077
31.48,6,67.0,845.6803664752565,0.01,0.19,0.08,0.29,0.72,0.0,0.0,72,19,1,8,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.01,0.0,0.0,0.01,0.0,1.0,1.0,47125,60,2615,471.25,635.2902045045192,471.25,0.0011824893951416,100,403593.6439393939
34.76,6,63.15,837.534145912874,0.06,0.4,0.06,0.13,0.79,0.0,0.0,79,40,6,6,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.01,0.0,0.01,0.0,0.0,0.99,0.99,12376,60,1514,123.76,202.9929649972724,123.76,0.0011965322494506,100,41206.143838383854
33.72,6,67.37,886.4451771071097,0.05,0.38,0.11,0.24,0.77,0.0,0.0,77,38,5,11,0.91,0.02,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,50454,60,2962,504.54,765.1175709482413,504.54,0.0011281299591064,100,585404.8973737371
31.08,6,65.54,939.3737961926092,0.03,0.1,0.12,0.29,0.82,0.0,0.0,82,10,3,12,0.83,0.01,0.01,0.0,0.0,0.0,0.0,0.95,0.03,0.0,0.01,0.01,0.0,0.99,0.99,38916,60,1514,389.16,499.0116032739322,389.16,0.0010662579536437,100,249012.58020202036
29.4,6,69.1,732.2304700320524,0.07,0.3,0.23,0.15,0.58,0.0,0.0,58,30,7,23,0.85,0.0,0.02,0.0,0.0,0.0,0.0,0.91,0.05,0.0,0.04,0.0,0.0,0.96,0.96,20580,60,1514,205.8,370.289321771749,205.8,0.0013657212257385,100,137114.18181818185
32.36,6,63.21,1065.2795838751626,0.07,0.29,0.13,0.17,0.57,0.0,0.0,57,29,7,13,0.96,0.0,0.02,0.0,0.0,0.0,0.0,0.96,0.02,0.0,0.02,0.0,0.0,0.98,0.98,38698,60,1514,386.98,544.6305759342054,386.98,0.0009398007392883,100,296622.46424242423
39.84,6,64.0,16441.803214425716,0.0,0.98,0.0,0.02,0.02,0.0,0.0,2,98,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8038,74,474,80.38,46.3379722988357,80.38,6.083011627197265e-05,100,2147.207676767665
37.12,6,64.66,1208.4023106066063,0.02,0.75,0.0,0.15,0.26,0.0,0.0,26,75,2,0,0.96,0.01,0.01,0.0,0.0,0.0,0.0,0.97,0.01,0.0,0.02,0.0,0.0,0.98,0.98,22707,60,2962,227.07,451.329221032248,227.07,0.0008275485038757,100,203698.0657575757
32.84,6,69.21,613.9338539341467,0.04,0.31,0.16,0.23,0.67,0.0,0.0,67,31,4,16,0.9,0.03,0.04,0.0,0.0,0.0,0.0,0.95,0.04,0.0,0.01,0.0,0.0,0.99,0.99,25074,60,2962,250.74,450.572220245063,250.74,0.0016309213638305,100,203015.3256565656
33.56,6,62.72,455.3715069272468,0.06,0.36,0.1,0.24,0.61,0.0,0.0,61,36,6,10,0.79,0.08,0.0,0.0,0.0,0.0,0.0,0.97,0.01,0.0,0.01,0.01,0.0,0.99,0.99,22856,60,2962,228.56,403.1017697401946,228.56,0.0022569584846496,100,162491.03676767688
31.64,6,69.34,554.6341121538582,0.04,0.3,0.19,0.18,0.62,0.0,0.0,62,30,4,19,0.91,0.02,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,48502,60,2962,485.02,680.8418285883695,485.02,0.0018029999732971,100,463545.5955555547
31.76,6,64.63,526.545564106105,0.02,0.38,0.22,0.1,0.58,0.0,0.0,58,38,2,22,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.01,0.0,0.02,0.0,0.0,0.98,0.98,28138,60,2962,281.38,571.2749126809143,281.38,0.0018991804122924,100,326355.02585858625
30.64,6,62.72,1063.5831583645231,0.01,0.16,0.17,0.25,0.66,0.0,0.0,66,16,1,17,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.02,0.01,0.0,0.98,0.98,53503,60,2962,535.03,740.2756578437247,535.03,0.000940248966217,100,548008.0495959594
34.44,6,66.95,786.7142337313511,0.08,0.44,0.08,0.24,0.61,0.0,0.0,61,44,8,8,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.01,0.0,0.01,0.01,0.0,0.99,0.99,21481,60,1514,214.81,335.1736982219785,214.81,0.0012883400917053,100,112341.40797979794
33.0,6,66.95,1504.8450057405282,0.1,0.3,0.15,0.16,0.66,0.0,0.0,66,30,10,15,0.93,0.01,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,37209,60,2962,372.09,624.9637742228819,372.09,0.0006645512580871,100,390579.7190909093
36.48,6,63.36,938.5351052474944,0.07,0.41,0.12,0.2,0.76,0.0,0.0,76,41,7,12,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,29285,60,2962,292.85,660.2930842214746,292.85,0.0011048507690429,100,435986.95707070734
31.2,6,64.0,1110.382675685335,0.04,0.14,0.17,0.28,0.73,0.0,0.0,73,14,4,17,0.98,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,64461,60,2962,644.61,855.1268899284996,644.61,0.0009273695945739,100,731241.9978787883
31.48,6,64.64,786.2320022344317,0.02,0.22,0.11,0.29,0.76,0.0,0.0,76,22,2,11,0.92,0.0,0.02,0.0,0.0,0.0,0.0,0.95,0.02,0.0,0.01,0.02,0.0,0.99,0.99,40357,60,2962,403.57,576.8339616327469,403.57,0.0012766194343566,100,332737.4192929293
32.96,6,65.99,1066.6802302071917,0.0,0.26,0.02,0.28,0.76,0.0,0.0,76,26,0,2,0.89,0.02,0.01,0.0,0.0,0.0,0.0,0.97,0.01,0.0,0.02,0.0,0.0,0.98,0.98,45981,60,2463,459.81,596.7863549331063,459.81,0.0009391689300537,100,356153.9534343436
32.96,6,69.78,1134.6352468883654,0.03,0.37,0.16,0.2,0.75,0.0,0.0,75,37,3,16,0.93,0.01,0.02,0.0,0.0,0.0,0.0,0.97,0.03,0.0,0.0,0.0,0.0,1.0,1.0,37656,60,2962,376.56,644.7434901422484,376.56,0.0008836507797241,100,415694.16808080766
32.2,6,65.69,1089.797593992777,0.04,0.19,0.16,0.21,0.73,0.0,0.0,73,19,4,16,0.97,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28492,60,2962,284.92,531.6358531965659,284.92,0.0009189510345458,100,282636.68040404056
33.84,6,65.36,1144.5836789940183,0.06,0.44,0.11,0.13,0.56,0.0,0.0,56,44,6,11,0.88,0.05,0.01,0.0,0.0,0.0,0.0,0.96,0.01,0.0,0.03,0.0,0.0,0.97,0.97,18139,60,2962,181.39,404.80789545440217,181.39,0.0008751988410949,100,163869.43222222218
33.48,6,68.25,1006.6321546942762,0.04,0.49,0.09,0.12,0.63,0.0,0.0,63,49,4,9,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.94,0.04,0.0,0.01,0.01,0.0,0.99,0.99,23914,60,2962,239.14,478.1168239810613,239.14,0.0009934210777282,100,228595.6973737372
33.76,6,66.9,1617.2868258901374,0.03,0.38,0.05,0.12,0.55,0.0,0.0,55,38,3,5,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.03,0.0,0.01,0.0,0.0,0.99,0.99,17257,60,1514,172.57,315.0730316173146,172.57,0.0006335997581481,100,99271.0152525253
38.44,6,64.0,4961.324816654838,0.0,0.82,0.01,0.07,0.17,0.0,0.0,17,82,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15562,60,1514,155.62,293.4258042951619,155.62,0.0002043795585632,100,86098.70262626268
32.64,6,68.63,863.5496855086935,0.05,0.39,0.14,0.15,0.77,0.0,0.0,77,39,5,14,0.85,0.05,0.01,0.0,0.0,0.0,0.0,0.97,0.02,0.0,0.01,0.0,0.0,0.99,0.99,31546,60,2962,315.46,616.3448532938509,315.46,0.0011689209938049,100,379880.9781818185
33.12,6,76.28,764.357359458829,0.03,0.38,0.09,0.2,0.75,0.0,0.0,75,38,3,9,0.89,0.01,0.01,0.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1.0,44336,60,2962,443.36,730.7948698630704,443.36,0.0013187980651855,100,534061.1418181821
32.08,6,65.27,1096.3838163102066,0.03,0.15,0.06,0.24,0.84,0.0,0.0,84,15,3,6,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.01,0.01,0.0,0.99,0.99,45037,60,2962,450.37,641.3394231267599,450.37,0.0009136605262756,100,411316.2556565653
32.08,6,65.04,1036.5161347719286,0.02,0.21,0.13,0.27,0.77,0.0,0.0,77,21,2,13,0.92,0.02,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.01,0.01,0.0,0.99,0.99,54735,60,2962,547.35,729.3539465122054,547.35,0.0009994196891784,100,531957.179292929
33.12,6,69.51,1386.2305788101226,0.05,0.35,0.16,0.13,0.65,0.0,0.0,65,35,5,16,0.95,0.01,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,29248,60,2962,292.48,562.0768034079443,292.48,0.0007213807106018,100,315930.3329292929
33.04,6,69.33,821.0248560276552,0.05,0.38,0.16,0.19,0.71,0.0,0.0,71,38,5,16,0.93,0.02,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,18632,60,2962,186.32,382.6947218097086,186.32,0.0012180209159851,100,146455.25010101026
34.2,6,67.59,628.0186205853596,0.09,0.37,0.08,0.23,0.67,0.0,0.0,67,37,9,8,0.87,0.01,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.02,0.0,1.0,1.0,28726,60,2962,287.26,514.7115426345248,287.26,0.0015923190116882,100,264927.9721212123
32.08,6,65.91,1996.6410876478087,0.0,0.12,0.02,0.42,0.83,0.0,0.0,83,12,0,2,0.92,0.01,0.02,0.0,0.0,0.0,0.0,0.96,0.02,0.0,0.02,0.0,0.0,0.98,0.98,68118,60,2962,681.18,712.6211451856149,681.18,0.0005008602142333,100,507828.8965656572
32.2,6,64.03,1262.261010879215,0.03,0.35,0.16,0.15,0.67,0.0,0.0,67,35,3,16,0.95,0.0,0.02,0.0,0.0,0.0,0.0,0.96,0.03,0.0,0.01,0.0,0.0,0.99,0.99,44388,60,2962,443.88,767.4842449605247,443.88,0.0007939791679382,100,589032.0662626267
31.8,6,67.18,1067.236632519605,0.06,0.24,0.07,0.31,0.71,0.0,0.0,71,24,6,7,0.92,0.0,0.03,0.0,0.0,0.0,0.0,0.94,0.05,0.0,0.01,0.0,0.0,0.99,0.99,58651,60,2962,586.51,771.2194265832482,586.51,0.000938971042633,100,594779.4039393942
32.08,6,66.47,1397.5050645058109,0.07,0.23,0.08,0.32,0.81,0.0,0.0,81,23,7,8,0.88,0.02,0.01,0.0,0.0,0.0,0.0,0.97,0.02,0.0,0.01,0.0,0.0,0.99,0.99,61161,60,2962,611.61,739.8835957449832,611.61,0.0007155704498291,100,547427.7352525257
34.08,6,63.42,437.9550214993808,0.05,0.36,0.09,0.18,0.82,0.0,0.0,82,36,5,9,0.87,0.01,0.01,0.0,0.0,0.0,0.0,0.97,0.01,0.0,0.01,0.01,0.0,0.99,0.99,16915,60,1514,169.15,278.4580332161854,169.15,0.002284939289093,100,77538.87626262623
30.92,6,67.6,995.8388633919222,0.01,0.18,0.07,0.35,0.71,0.0,0.0,71,18,1,7,0.89,0.05,0.01,0.0,0.0,0.0,0.0,0.94,0.03,0.0,0.02,0.01,0.0,0.98,0.98,62869,60,2962,628.69,753.2489319171607,628.69,0.0010452389717102,100,567383.9534343434
32.44,6,64.7,1182.1167770064794,0.05,0.32,0.19,0.1,0.72,0.0,0.0,72,32,5,19,0.89,0.06,0.0,0.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1.0,26850,60,2962,268.5,590.1172371108588,268.5,0.0008459615707397,100,348238.3535353536
32.16,6,61.79,908.1666280532562,0.06,0.26,0.13,0.17,0.64,0.0,0.0,64,26,6,13,0.94,0.01,0.0,0.0,0.0,0.0,0.0,0.96,0.01,0.0,0.03,0.0,0.0,0.97,0.97,37710,60,2962,377.1,613.2872759386769,377.1,0.0011011290550231,100,376121.28282828286
31.24,6,63.36,2058.8875744292327,0.08,0.27,0.21,0.22,0.79,0.0,0.0,79,27,8,21,0.88,0.03,0.0,0.0,0.0,0.0,0.0,0.97,0.01,0.0,0.01,0.01,0.0,0.99,0.99,44126,60,1765,441.26,586.9319410581978,441.26,0.0004857301712036,100,344489.10343434376
31.68,6,70.85,422.45603008748657,0.13,0.16,0.15,0.18,0.72,0.0,0.0,72,16,13,15,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.05,0.0,0.01,0.01,0.0,0.99,0.99,29383,60,1514,293.83,455.5751843393786,293.83,0.0023685503005981,100,207548.7485858588
38.4,6,69.73,1239.034131527795,0.0,0.92,0.0,0.01,0.17,0.0,0.0,17,92,0,0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1.0,11490,66,1514,114.9,208.11906557195869,114.9,0.0008091402053833,100,43313.54545454524
40.0,6,64.0,19840.605487228004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7400,74,74,74.0,0.0,74.0,5.042076110839844e-05,100,0.0
36.48,6,65.91,2324.82179875176,0.0,0.65,0.05,0.11,0.29,0.0,0.0,29,65,0,5,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,28772,60,2962,287.72,534.5768850788501,287.72,0.0004301500320434,100,285772.44606060605
32.0,6,65.59,848.0194096239385,0.01,0.28,0.14,0.18,0.59,0.0,0.0,59,28,1,14,0.96,0.01,0.0,0.0,0.0,0.0,0.0,0.97,0.02,0.0,0.0,0.01,0.0,1.0,1.0,39174,60,2962,391.74,621.1498724465814,391.74,0.0011792278289794,100,385827.1640404043
32.16,6,64.0,1330.5113564268495,0.14,0.17,0.17,0.31,0.81,0.0,0.0,81,17,14,17,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,40653,60,2962,406.53,631.0730552884596,406.53,0.0007530808448791,100,398253.2011111112
35.88,6,74.29,1094.307093434633,0.02,0.56,0.09,0.07,0.52,0.0,0.0,52,56,2,9,0.93,0.06,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,18207,60,1514,182.07,366.6362592074829,182.07,0.0009156394004821,100,134422.1465656566
39.56,6,65.87,7620.880498573687,0.02,0.96,0.0,0.02,0.04,0.0,0.0,4,96,2,0,0.98,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7638,60,204,76.38,18.39344415488269,76.38,0.000131230354309,100,338.31878787878816
39.28,6,63.36,7225.952278404686,0.0,0.95,0.0,0.02,0.05,0.0,0.0,5,95,0,0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,7792,60,366,77.92,31.93290946767468,77.92,0.0001383996009826,100,1019.7107070707068
30.84,6,64.96,1845.662084382096,0.01,0.12,0.13,0.36,0.75,0.0,0.0,75,12,1,13,0.91,0.07,0.0,0.0,0.0,0.0,0.0,0.98,0.01,0.0,0.01,0.0,0.0,0.99,0.99,92700,60,2962,927.0,788.4821372790134,927.0,0.0006639909744262,100,621704.0808080808
33.88,6,68.23,1205.9251081056216,0.01,0.4,0.08,0.19,0.66,0.0,0.0,66,40,1,8,0.94,0.04,0.01,0.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1.0,26072,60,2882,260.72,459.6866759000093,260.72,0.000830979347229,100,211311.8400000002
36.6,6,67.39,1470.7206148947882,0.04,0.69,0.06,0.12,0.36,0.0,0.0,36,69,4,6,0.96,0.02,0.01,0.0,0.0,0.0,0.0,0.98,0.01,0.0,0.01,0.0,0.0,0.99,0.99,14342,60,1514,143.42,258.0824463052635,143.42,0.0007090997695922,100,66606.5490909092
40.0,6,64.0,14799.943542695835,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7400,74,74,74.0,0.0,74.0,6.757974624633789e-05,100,0.0
39.6,6,63.36,18878.804519061978,0.0,0.99,0.0,0.0,0.02,0.0,0.0,2,99,0,0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,7386,60,74,73.86,1.4,73.86,5.298137664794922e-05,100,1.96
36.52,6,64.63,1237.1337387990584,0.05,0.7,0.03,0.03,0.42,0.0,0.0,42,70,5,3,0.93,0.02,0.02,0.0,0.0,0.0,0.0,0.95,0.02,0.0,0.02,0.01,0.0,0.98,0.98,20970,60,1514,209.7,414.515477163496,209.7,0.0008104705810546,100,171823.08080808076
37.52,6,63.85,4920.524160908483,0.02,0.69,0.02,0.16,0.33,0.0,0.0,33,69,2,2,0.98,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,26539,60,1911,265.39,458.3868265202143,265.39,0.0002044200897216,100,210118.48272727305
40.0,6,64.0,23397.880174048867,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7400,74,74,74.0,0.0,74.0,4.274845123291016e-05,100,0.0
40.0,6,64.0,13581.271249554771,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7400,74,74,74.0,0.0,74.0,7.364034652709961e-05,100,0.0
32.32,6,69.54,669.3664938845338,0.06,0.39,0.1,0.17,0.66,0.0,0.0,66,39,6,10,0.83,0.02,0.01,0.0,0.0,0.03,0.0,0.94,0.04,0.01,0.02,0.0,0.0,0.98,0.98,23423,60,2962,234.23,472.4013841827494,234.23,0.0014939594268798,100,223163.0677777776
37.2,6,63.85,1309.3656249317112,0.01,0.71,0.02,0.09,0.27,0.0,0.0,27,71,1,2,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,23725,60,1590,237.25,432.5202015484072,237.25,0.000842809677124,100,187073.72474747477
37.28,6,63.64,965.1485585950444,0.04,0.78,0.07,0.06,0.19,0.0,0.0,19,78,4,7,0.96,0.02,0.01,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,9025,60,805,90.25,88.84890988570872,90.25,0.0010361313819885,100,7894.128787878788
38.44,6,65.73,4229.408087123122,0.01,0.85,0.02,0.09,0.2,0.0,0.0,20,85,1,2,0.99,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12867,60,1514,128.67,220.58187764971703,128.67,0.0002364587783813,100,48656.364747474734
32.48,6,66.68,560.6481339148824,0.05,0.4,0.18,0.1,0.55,0.0,0.0,55,40,5,18,0.83,0.09,0.0,0.0,0.0,0.0,0.0,0.97,0.02,0.0,0.0,0.01,0.0,1.0,1.0,13149,60,1514,131.49,255.0865369107735,131.49,0.0017836618423461,100,65069.14131313142
30.96,6,67.44,497.0720619292204,0.03,0.28,0.09,0.24,0.64,0.0,0.0,64,28,3,9,0.83,0.04,0.0,0.0,0.0,0.0,0.0,0.91,0.07,0.0,0.02,0.0,0.0,0.98,0.98,43770,60,2962,437.7,700.5672521232168,437.7,0.002012460231781,100,490794.4747474748
32.36,6,67.27,894.813487364929,0.02,0.25,0.09,0.27,0.8,0.0,0.0,80,25,2,9,0.96,0.01,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,62541,60,2962,625.41,829.56320616955,625.41,0.0011175799369812,100,688175.1130303033
32.48,6,65.27,1233.745826776286,0.03,0.34,0.13,0.18,0.58,0.0,0.0,58,34,3,13,0.94,0.01,0.0,0.0,0.0,0.0,0.0,0.98,0.01,0.0,0.01,0.0,0.0,0.99,0.99,37985,60,2962,379.85,586.1530874431968,379.85,0.0008105492591857,100,343575.4419191919
32.4,6,65.46,929.77411274412,0.02,0.38,0.09,0.06,0.76,0.0,0.0,76,38,2,9,0.9,0.01,0.0,0.0,0.0,0.0,0.0,0.96,0.01,0.0,0.03,0.0,0.0,0.97,0.97,19630,60,2962,196.3,489.9411116953676,196.3,0.0010768485069274,100,240042.29292929263
34.52,6,62.72,869.051654476514,0.09,0.47,0.12,0.17,0.77,0.0,0.0,77,47,9,12,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.02,0.0,0.0,0.98,0.98,19682,60,2962,196.82,424.2675775660183,196.82,0.0011506915092468,100,180002.97737373738
34.2,6,63.78,1760.655517496138,0.03,0.35,0.09,0.15,0.7,0.0,0.0,70,35,3,9,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,31942,60,2962,319.42,646.1887671789749,319.42,0.000567979812622,100,417559.92282828345
33.96,6,68.03,676.8467103341547,0.03,0.47,0.08,0.09,0.6,0.0,0.0,60,47,3,8,0.89,0.03,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0,0.0,0.0,0.0,1.0,1.0,28095,60,1514,280.95,479.93478881526346,280.95,0.001477448940277,100,230337.40151515152
30.68,6,66.39,953.2509090909092,0.03,0.12,0.14,0.25,0.72,0.0,0.0,72,12,3,14,0.89,0.03,0.01,0.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1.0,59565,60,2962,595.65,840.8593292674831,595.65,0.0010492420196533,100,707044.4116161616
31.72,6,63.85,1037.2158929326552,0.06,0.29,0.21,0.2,0.66,0.0,0.0,66,29,6,21,0.97,0.0,0.01,0.0,0.0,0.0,0.0,0.97,0.02,0.0,0.0,0.01,0.0,1.0,1.0,21555,60,2360,215.55,413.80809427666935,215.55,0.000964138507843,100,171237.13888888888
31.36,6,63.85,992.142911210355,0.08,0.07,0.15,0.36,0.86,0.0,0.0,86,7,8,15,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,61901,60,2962,619.01,709.6330606074316,619.01,0.0010102605819702,100,503579.0807070707
31.04,6,72.66,973.0547854632348,0.04,0.21,0.15,0.33,0.74,0.0,0.0,74,21,4,15,0.93,0.04,0.01,0.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1.0,65286,60,2974,652.86,901.2009610077056,652.86,0.0010769605636596,100,812163.1721212119
31.32,6,63.51,925.1882667984275,0.02,0.26,0.13,0.27,0.68,0.0,0.0,68,26,2,13,0.88,0.05,0.01,0.0,0.0,0.0,0.0,0.95,0.02,0.0,0.03,0.0,0.0,0.97,0.97,30601,60,1514,306.01,443.729863563612,306.01,0.0011277198791503,100,196896.1918181817
31.4,6,68.2,600.4747329269375,0.03,0.31,0.18,0.18,0.67,0.0,0.0,67,31,3,18,0.88,0.07,0.0,0.0,0.0,0.0,0.0,0.96,0.03,0.0,0.01,0.0,0.0,0.99,0.99,33153,60,2962,331.53,650.4648913265688,331.53,0.0016892290115356,100,423104.57484848495
33.4,6,63.21,613.8359183601788,0.04,0.29,0.13,0.16,0.73,0.0,0.0,73,29,4,13,0.93,0.03,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,42842,60,2962,428.42,685.7235238134323,428.42,0.0016696405410766,100,470216.7511111108
31.36,6,65.12,612.3920835736343,0.05,0.11,0.12,0.32,0.78,0.0,0.0,78,11,5,12,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.02,0.0,0.01,0.0,0.0,0.99,0.99,50078,60,2962,500.78,655.8561307500481,500.78,0.00163419008255,100,430147.2642424242
34.48,6,68.84,737.0285178084744,0.03,0.44,0.05,0.2,0.71,0.0,0.0,71,44,3,5,0.91,0.04,0.01,0.0,0.0,0.0,0.0,0.97,0.02,0.0,0.01,0.0,0.0,0.99,0.99,36404,60,1514,364.04,520.3018727506936,364.04,0.0013568091392517,100,270714.03878787893
32.88,6,67.74,789.9070975372279,0.02,0.29,0.12,0.09,0.66,0.0,0.0,66,29,2,12,0.9,0.06,0.02,0.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1.0,36795,60,2962,367.95,598.002945416887,367.95,0.0012970113754272,100,357607.5227272724
32.96,6,64.46,1082.3088614388969,0.04,0.29,0.11,0.23,0.69,0.0,0.0,69,29,4,11,0.95,0.01,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.02,0.0,0.0,0.98,0.98,24159,60,2962,241.59,435.9535721504148,241.59,0.0009249687194824,100,190055.51707070693
33.12,6,64.9,1942.463888258532,0.02,0.34,0.03,0.35,0.65,0.0,0.0,65,34,2,3,0.94,0.02,0.01,0.0,0.0,0.0,0.0,0.96,0.02,0.0,0.02,0.0,0.0,0.98,0.98,35931,60,2962,359.31,522.4815437270045,359.31,0.0005148315429687,100,272986.9635353537
33.56,6,65.72,1050.2748195205745,0.03,0.39,0.05,0.26,0.75,0.0,0.0,75,39,3,5,0.94,0.01,0.0,0.0,0.0,0.0,0.0,0.95,0.02,0.0,0.03,0.0,0.0,0.97,0.97,20092,60,1514,200.92,276.1317457484759,200.92,0.0009725499153137,100,76248.74101010094
32.12,6,76.71,853.9344509277771,0.06,0.37,0.09,0.17,0.7,0.0,0.0,70,37,6,9,0.88,0.03,0.02,0.0,0.0,0.0,0.0,0.93,0.06,0.0,0.01,0.0,0.0,0.99,0.99,30361,60,2962,303.61,567.2449080931231,303.61,0.0011786890029907,100,321766.78575757565
